index	alt	CO	O	CO2	O2
1385	227.29999999999282	619532.6471929825	14466505.976349207	2730618.4045454543	57703.77588235294
1386	227.39999999999281	616207.3607017543	14421902.94984127	2691636.385	57354.64235294117
1387	227.49999999999275	612882.0742105263	14377299.923333336	2652654.365454545	57005.50882352942
1388	227.59999999999275	609556.7877192983	14332696.896825396	2613672.3459090907	56656.37529411765
1389	227.69999999999274	606231.5012280701	14288093.87031746	2574690.3263636357	56307.241764705876
1390	227.79999999999276	602906.2147368421	14243490.843809525	2535708.3068181816	55958.10823529412
1391	227.89999999999276	599580.9282456139	14198887.817301588	2496726.2872727267	55608.97470588236
1392	227.99999999999272	596255.6417543859	14154284.790793652	2457744.2677272726	55259.84117647059
1393	228.09999999999272	592930.3552631579	14109681.764285715	2418762.248181818	54910.70764705882
1394	228.19999999999268	589605.0687719297	14065078.73777778	2379780.2286363635	54561.57411764706
1395	228.29999999999268	586279.7822807017	14020475.711269842	2340798.209090909	54212.440588235295
1396	228.39999999999267	582954.4957894736	13975872.684761904	2301816.1895454545	53863.307058823535
1397	228.48	581291.8525438596	13953571.171507934	2262834.17	53514.17352941176
1398	228.49999999999267	579629.2092982456	13931269.658253968	2244202.188125	53165.03999999999
1399	228.5999999999927	576303.9228070176	13886666.631746033	2225570.20625	52815.90647058824
1400	228.69999999999268	572978.6363157894	13842063.605238095	2206938.224375	52466.77294117647
1401	228.79999999999268	569653.3498245614	13797460.57873016	2188306.2425	52117.6394117647
1402	228.89999999999267	566328.0633333335	13752857.552222222	2169674.260625	51768.50588235294
1403	228.99999999999267	563002.7768421052	13708254.525714286	2151042.27875	51419.37235294117
1404	229.09999999999263	559677.4903508772	13663651.49920635	2132410.296875	51070.238823529406
1405	229.19999999999263	556352.203859649	13619048.472698413	2113778.315	50721.105294117646
1406	229.29999999999265	553026.9173684211	13574445.446190475	2095146.333125	50371.97176470588
1407	229.39999999999264	549701.630877193	13529842.41968254	2076514.35125	50022.83823529411
1408	229.49999999999264	546376.3443859649	13485239.393174605	2057882.369375	49673.70470588235
1409	229.59999999999263	543051.0578947369	13440636.366666667	2039250.3875	49324.571176470585
1410	229.69999999999263	539725.7714035087	13396033.34015873	2020618.405625	48975.43764705882
1411	229.79999999999265	536400.4849122807	13351430.313650794	2001986.42375	48626.30411764706
1412	229.89999999999264	533075.1984210528	13306827.287142858	1983354.441875	48277.17058823528
1413	229.9999999999926	529749.9119298246	13262224.26063492	1964722.46	47928.03705882352
1414	230.0999999999926	526424.6254385965	13217621.234126985	1946090.478125	47578.90352941176
1415	230.16	524761.9821929825	13195319.720873015	1936774.4871875	47229.77
1416	230.1999999999926	523099.3389473685	13173018.207619047	1927458.49625	46994.677818181815
1417	230.2999999999926	519774.0524561403	13128415.181111112	1908826.514375	46759.585636363634
1418	230.3999999999926	516448.7659649122	13083812.154603176	1890194.5325	46524.49345454545
1419	230.49999999999255	513123.4794736842	13039209.12809524	1871562.550625	46289.401272727264
1420	230.59999999999255	509798.1929824562	12994606.101587305	1852930.56875	46054.30909090909
1421	230.69999999999257	506472.90649122815	12950003.075079368	1834298.586875	45819.21690909091
1422	230.73	503147.62	12905400.04857143	1815666.605	45584.124727272734
1423	230.79999999999256	500732.2359649123	12860797.022063496	1797034.623125	45349.03254545455
1424	230.89999999999256	498316.8519298246	12816193.995555555	1778402.64125	45113.940363636364
1425	230.99999999999253	495901.46789473685	12771590.96904762	1759770.659375	44878.848181818175
1426	231.09999999999252	493486.0838596491	12726987.942539684	1741138.6775	44643.756
1427	231.1999999999925	491070.6998245614	12682384.916031744	1722506.695625	44408.66381818182
1428	231.29999999999254	488655.31578947365	12637781.88952381	1703874.71375	44173.57163636363
1429	231.39999999999253	486239.93175438594	12593178.863015873	1685242.731875	43938.47945454545
1430	231.49	485032.2397368421	12570877.349761905	1666610.75	43703.38727272727
1431	231.49999999999253	483824.5477192982	12548575.836507935	1654591.360263158	43468.29509090909
1432	231.59	482616.8557017544	12503972.81	1642571.9705263157	43233.202909090905
1433	231.5999999999925	481409.16368421045	12468218.0365	1630552.5807894738	42998.11072727272
1434	231.69999999999249	478993.7796491228	12432463.263	1618533.1910526315	42763.018545454535
1435	231.79999999999248	476578.3956140351	12396708.4895	1606513.8013157896	42527.92636363636
1436	231.89999999999247	474163.0115789474	12360953.715999998	1594494.4115789474	42292.83418181819
1437	231.9999999999925	471747.6275438597	12325198.9425	1582475.0218421053	42057.742
1438	232.0999999999925	469332.24350877205	12289444.169000002	1570455.6321052632	41822.64981818182
1439	232.19999999999249	466916.8594736842	12253689.3955	1558436.242368421	41587.557636363636
1440	232.29999999999248	464501.4754385965	12217934.622	1546416.8526315792	41352.465454545454
1441	232.39999999999247	462086.09140350885	12182179.8485	1534397.4628947368	41117.37327272727
1442	232.4999999999925	459670.707368421	12146425.075	1522378.0731578947	40882.281090909084
1443	232.5999999999925	457255.3233333333	12110670.3015	1510358.6834210525	40647.18890909091
1444	232.69999999999249	454839.93929824565	12074915.527999999	1498339.2936842104	40412.09672727272
1445	232.79999999999245	452424.5552631579	12039160.7545	1486319.9039473685	40177.00454545454
1446	232.89999999999245	450009.17122807016	12003405.980999999	1474300.5142105264	39941.912363636366
1447	232.99999999999244	447593.7871929825	11967651.2075	1462281.124473684	39706.820181818184
1448	233.09999999999243	445178.4031578947	11931896.434	1450261.7347368419	39471.728
1449	233.19999999999246	442763.019122807	11896141.6605	1438242.345	39236.63581818181
1450	233.29999999999242	440347.6350877193	11860386.887	1426222.9552631578	39001.54363636363
1451	233.39999999999242	437932.2510526316	11824632.1135	1414203.5655263157	38766.45145454545
1452	233.4999999999924	435516.86701754393	11788877.34	1402184.1757894736	38531.35927272727
1453	233.5999999999924	433101.4829824561	11753122.5665	1390164.7860526314	38296.26709090909
1454	233.6999999999924	430686.0989473685	11717367.793	1378145.3963157893	38061.174909090914
1455	233.79999999999242	428270.71491228073	11681613.0195	1366126.0065789474	37826.08272727273
1456	233.89999999999242	425855.33087719296	11645858.246	1354106.616842105	37590.990545454544
1457	233.9999999999924	423439.9468421053	11610103.4725	1342087.2271052632	37355.89836363636
1458	234.0999999999924	421024.5628070175	11574348.699	1330067.837368421	37120.80618181818
1459	234.1999999999924	418609.17877192976	11538593.9255	1318048.4476315791	36885.713999999985
1460	234.29999999999242	416193.7947368421	11502839.152	1306029.0578947368	36650.62181818181
1461	234.39999999999242	413778.4107017544	11467084.3785	1294009.6681578946	36415.52963636363
1462	234.49999999999238	411363.02666666673	11431329.605	1281990.2784210523	36180.43745454545
1463	234.59999999999238	408947.64263157896	11395574.8315	1269970.8886842104	35945.34527272727
1464	234.69999999999237	406532.2585964912	11359820.058	1257951.4989473685	35710.253090909086
1465	234.79999999999237	404116.8745614035	11324065.2845	1245932.1092105259	35475.160909090904
1466	234.89999999999236	401701.49052631576	11288310.511	1233912.7194736842	35240.06872727272
1467	234.99999999999238	399286.106491228	11252555.7375	1221893.329736842	35004.976545454534
1468	235.04	398078.41447368416	11234678.35075	1209873.94	34769.88436363636
1469	235.0999999999923	396870.7224561403	11216800.964000002	1201372.794615385	34534.792181818186
1470	235.11	395663.0304385965	11198923.57725	1197122.221923077	34299.7
1471	235.1999999999923	394455.33842105255	11181046.1905	1192871.6492307691	34111.8482
1472	235.29999999999228	392039.9543859649	11145291.417000001	1184370.5038461538	33923.9964
1473	235.3999999999923	389624.5703508772	11109536.6435	1175869.3584615383	33736.1446
1474	235.4999999999923	387209.1863157895	11073781.87	1167368.213076923	33548.2928
1475	235.5999999999923	384793.8022807017	11038027.0965	1158867.0676923078	33360.441
1476	235.6999999999923	382378.41824561404	11002272.322999999	1150365.9223076922	33172.589199999995
1477	235.79999999999228	379963.0342105263	10966517.5495	1141864.776923077	32984.7374
1478	235.8999999999923	377547.6501754386	10930762.775999999	1133363.6315384614	32796.885599999994
1479	235.9999999999923	375132.26614035096	10895008.0025	1124862.486153846	32609.0338
1480	236.09999999999226	372716.8821052631	10859253.229	1116361.3407692306	32421.182
1481	236.19999999999226	370301.4980701754	10823498.4555	1107860.195384615	32233.3302
1482	236.29999999999225	367886.11403508775	10787743.682	1099359.05	32045.4784
1483	236.36	365470.73	10751988.9085	1090857.9046153843	31857.6266
1484	236.39999999999225	363716.2701754386	10716234.135	1082356.7592307692	31669.7748
1485	236.49999999999227	361961.8103508772	10680479.3615	1073855.6138461535	31481.923
1486	236.59999999999226	360207.3505263158	10644724.588	1065354.4684615384	31294.0712
1487	236.69999999999226	358452.89070175437	10608969.8145	1056853.323076923	31106.2194
1488	236.79999999999225	356698.430877193	10573215.041	1048352.1776923076	30918.3676
1489	236.89999999999225	354943.97105263156	10537460.2675	1039851.0323076923	30730.5158
1490	236.99999999999218	353189.51122807025	10501705.493999999	1031349.8869230768	30542.664
1491	237.09999999999218	351435.05140350875	10465950.7205	1022848.7415384615	30354.8122
1492	237.19999999999217	349680.5915789474	10430195.947	1014347.5961538459	30166.9604
1493	237.29999999999217	347926.13175438595	10394441.1735	1005846.4507692307	29979.1086
1494	237.39	347048.9018421053	10358686.4	997345.3053846152	29791.2568
1495	237.3999999999922	346171.67192982463	10328643.93490909	988844.16	29603.405
1496	237.49999999999216	344417.21210526314	10298601.469818182	980343.0146153845	29415.5532
1497	237.59999999999215	342662.75228070177	10268559.004727272	971841.8692307692	29227.7014
1498	237.69999999999214	340908.29245614033	10238516.539636364	963340.7238461537	29039.8496
1499	237.79999999999214	339153.83263157896	10208474.074545454	954839.5784615384	28851.9978
1500	237.89999999999213	337399.3728070175	10178431.609454546	946338.433076923	28664.146
1501	237.99999999999216	335644.9129824561	10148389.144363636	937837.2876923076	28476.2942
1502	238.09999999999215	333890.45315789466	10118346.679272728	929336.1423076922	28288.4424
1503	238.19999999999214	332135.9933333333	10088304.214181818	920834.9969230769	28100.5906
1504	238.29999999999214	330381.5335087719	10058261.74909091	912333.8515384615	27912.7388
1505	238.39999999999213	328627.0736842105	10028219.284	903832.7061538459	27724.887000000002
1506	238.49999999999216	326872.6138596491	9998176.818909092	895331.5607692308	27537.0352
1507	238.5999999999921	325118.1540350877	9968134.353818182	886830.4153846153	27349.1834
1508	238.69	324240.924122807	9953113.121272728	878329.27	27161.3316
1509	238.69999999999212	323363.6942105263	9938091.888727274	871995.0136842106	26973.4798
1510	238.7999999999921	321609.23438596487	9908049.423636364	865660.7573684211	26785.627999999997
1511	238.8999999999921	319854.7745614035	9878006.958545456	859326.5010526315	26597.7762
1512	238.9999999999921	318100.3147368421	9847964.493454546	852992.244736842	26409.9244
1513	239.0999999999921	316345.8549122807	9817922.028363638	846657.9884210527	26222.0726
1514	239.19999999999212	314591.3950877193	9787879.563272728	840323.7321052632	26034.2208
1515	239.2999999999921	312836.9352631579	9757837.098181818	833989.4757894737	25846.369
1516	239.3999999999921	311082.4754385965	9727794.63309091	827655.2194736842	25658.5172
1517	239.4999999999921	309328.01561403513	9697752.168	821320.9631578948	25470.6654
1518	239.5999999999921	307573.5557894737	9667709.702909093	814986.7068421054	25282.8136
1519	239.69999999999212	305819.0959649123	9637667.237818183	808652.4505263158	25094.9618
1520	239.71	304941.8660526316	9622646.005272727	805485.3223684211	24907.11
1521	239.79999999999202	304064.6361403509	9607624.772727273	802318.1942105263	24775.970576923082
1522	239.89999999999202	302310.17631578946	9577582.307636363	795983.9378947369	24644.831153846157
1523	239.999999999992	300555.7164912281	9547539.842545455	789649.6815789473	24513.691730769235
1524	240.09999999999204	298801.25666666665	9517497.377454543	783315.4252631579	24382.55230769231
1525	240.19999999999203	297046.79684210534	9487454.912363635	776981.1689473684	24251.412884615387
1526	240.299999999992	295292.33701754385	9457412.447272727	770646.9126315791	24120.273461538458
1527	240.399999999992	293537.8771929825	9427369.98218182	764312.6563157893	23989.134038461543
1528	240.49999999999199	291783.41736842104	9397327.51709091	757978.4	23857.994615384614
1529	240.59999999999198	290028.95754385967	9367285.052	751644.1436842105	23726.855192307692
1530	240.699999999992	288274.49771929823	9337242.586909093	745309.8873684211	23595.715769230766
1531	240.799999999992	286520.0378947369	9307200.12181818	738975.6310526318	23464.576346153848
1532	240.899999999992	284765.57807017537	9277157.656727273	732641.374736842	23333.436923076923
1533	240.99999999999199	283011.11824561405	9247115.191636363	726307.1184210527	23202.2975
1534	241.09999999999198	281256.6584210526	9217072.726545457	719972.8621052632	23071.158076923082
1535	241.199999999992	279502.19859649125	9187030.261454543	713638.6057894737	22940.018653846157
1536	241.299999999992	277747.7387719299	9156987.796363637	707304.3494736842	22808.879230769235
1537	241.399999999992	275993.27894736844	9126945.331272727	700970.0931578948	22677.73980769231
1538	241.49999999999199	274238.819122807	9096902.86618182	694635.8368421053	22546.600384615387
1539	241.59999999999195	272484.3592982457	9066860.401090907	688301.5805263157	22415.460961538458
1540	241.69999999999195	270729.89947368426	9036817.936	681967.3242105263	22284.321538461543
1541	241.79999999999194	268975.4396491228	9006775.47090909	675633.0678947369	22153.182115384614
1542	241.89999999999196	267220.9798245614	8976733.005818183	669298.8115789475	22022.042692307692
1543	241.99	265466.52	8946690.540727273	662964.5552631579	21890.90326923077
1544	241.99999999999196	264214.1075862069	8916648.075636365	656630.2989473684	21759.763846153848
1545	242.09999999999192	262961.6951724139	8886605.610545455	650296.042631579	21628.624423076923
1546	242.19999999999192	261709.2827586207	8856563.145454546	643961.7863157893	21497.485
1547	242.27	261083.07655172414	8841541.91290909	637627.53	21366.345576923082
1548	242.2999999999919	260456.87034482762	8826520.680363636	633029.1713157896	21235.20615384616
1549	242.3999999999919	259204.4579310345	8796478.215272728	628430.812631579	21104.06673076923
1550	242.4999999999919	257952.0455172414	8766435.750181818	623832.4539473684	20972.92730769231
1551	242.59999999999192	256699.6331034483	8736393.285090908	619234.095263158	20841.787884615384
1552	242.64	256073.4268965517	8706350.82	614635.7365789474	20710.648461538458
1553	242.69999999999192	255447.2206896552	8681454.221166667	610037.3778947368	20579.50903846154
1554	242.79999999999188	254194.8082758621	8656557.622333333	605439.0192105264	20448.369615384618
1555	242.89999999999188	252942.39586206895	8631661.023500001	600840.6605263158	20317.23019230769
1556	242.99999999999187	251689.9834482759	8606764.424666667	596242.3018421053	20186.09076923077
1557	243.09999999999187	250437.57103448283	8581867.825833334	591643.9431578948	20054.951346153848
1558	243.19999999999183	249185.15862068968	8556971.227	587045.5844736842	19923.811923076923
1559	243.29999999999183	247932.7462068965	8532074.628166666	582447.2257894736	19792.6725
1560	243.39999999999185	246680.33379310343	8507178.029333334	577848.8671052632	19661.533076923082
1561	243.49999999999184	245427.9213793104	8482281.4305	573250.5084210527	19530.39365384616
1562	243.59999999999184	244175.50896551728	8457384.831666667	568652.1497368421	19399.25423076923
1563	243.69999999999183	242923.09655172413	8432488.232833333	564053.7910526316	19268.11480769231
1564	243.79999999999183	241670.68413793106	8407591.634	559455.4323684211	19136.975384615384
1565	243.89999999999185	240418.27172413797	8382695.035166668	554857.0736842104	19005.835961538458
1566	243.9999999999918	239165.85931034485	8357798.436333332	550258.7150000001	18874.69653846154
1567	244.0999999999918	237913.44689655173	8332901.8375	545660.3563157895	18743.557115384618
1568	244.1999999999918	236661.03448275864	8308005.238666668	541061.9976315789	18612.417692307696
1569	244.2999999999918	235408.62206896552	8283108.639833332	536463.6389473685	18481.27826923077
1570	244.3999999999918	234156.2096551724	8258212.041	531865.2802631579	18350.138846153848
1571	244.4999999999918	232903.7972413793	8233315.442166665	527266.9215789475	18218.999423076923
1572	244.57	232277.59103448282	8220867.1427500015	524967.7422368422	18087.86
1573	244.59999999999175	231651.3848275862	8208418.843333334	522668.5628947369	17992.62019230769
1574	244.69999999999175	230398.9724137931	8183522.2445	518070.2042105264	17897.380384615386
1575	244.79999999999177	229146.56	8158625.645666666	513471.8455263159	17802.140576923077
1576	244.89999999999176	227894.1475862069	8133729.046833334	508873.48684210534	17706.900769230768
1577	244.99999999999176	226641.73517241378	8108832.448	504275.12815789477	17611.660961538462
1578	245.09999999999172	225389.3227586207	8083935.849166667	499676.7694736842	17516.421153846153
1579	245.19999999999172	224136.91034482763	8059039.250333332	495078.4107894737	17421.181346153848
1580	245.2999999999917	222884.49793103448	8034142.6515	490480.0521052632	17325.941538461542
1581	245.39999999999173	221632.08551724142	8009246.052666668	485881.6934210527	17230.70173076923
1582	245.49999999999173	220379.6731034483	7984349.453833332	481283.33473684214	17135.461923076924
1583	245.5999999999917	219127.2606896552	7959452.855	476684.97605263157	17040.222115384615
1584	245.6999999999917	217874.84827586208	7934556.256166668	472086.617368421	16944.98230769231
1585	245.79999999999168	216622.43586206893	7909659.657333332	467488.25868421065	16849.7425
1586	245.87	215996.22965517238	7897211.357916666	462889.9	16754.50269230769
1587	245.89999999999168	215370.02344827587	7884763.0585	459637.3051282052	16659.262884615386
1588	245.99999999999167	214117.6110344828	7859866.4596666675	456384.7102564103	16564.023076923077
1589	246.0999999999917	212865.19862068965	7834969.860833333	453132.1153846154	16468.783269230767
1590	246.1999999999917	211612.78620689656	7810073.262	449879.52051282045	16373.543461538462
1591	246.29999999999168	210360.37379310344	7785176.663166666	446626.9256410257	16278.303653846153
1592	246.39999999999168	209107.96137931035	7760280.064333333	443374.3307692308	16183.063846153846
1593	246.49999999999167	207855.54896551726	7735383.4655	440121.7358974359	16087.824038461538
1594	246.5999999999917	206603.13655172414	7710486.866666666	436869.141025641	15992.584230769231
1595	246.6999999999917	205350.72413793104	7685590.2678333325	433616.5461538462	15897.344423076924
1596	246.79999999999168	204098.31172413792	7660693.669	430363.95128205133	15802.104615384616
1597	246.89999999999162	202845.89931034483	7635797.070166666	427111.3564102564	15706.864807692307
1598	246.99999999999162	201593.4868965517	7610900.471333332	423858.76153846155	15611.625
1599	247.0999999999916	200341.07448275865	7586003.8725	420606.16666666674	15516.385192307693
1600	247.1999999999916	199088.6620689655	7561107.273666668	417353.5717948718	15421.145384615384
1601	247.2999999999916	197836.24965517237	7536210.674833332	414100.97692307696	15325.905576923076
1602	247.39999999999162	196583.8372413793	7511314.0759999985	410848.3820512821	15230.665769230769
1603	247.49999999999162	195331.42482758625	7486417.477166668	407595.7871794872	15135.425961538462
1604	247.5999999999916	194079.01241379316	7461520.878333333	404343.19230769225	15040.186153846153
1605	247.61	192826.6	7436624.2795	401090.5974358975	14944.946346153845
1606	247.6999999999916	191986.9959322034	7411727.680666665	397838.0025641026	14849.706538461538
1607	247.7999999999916	191147.3918644068	7386831.081833333	394585.4076923077	14754.46673076923
1608	247.89999999999162	190307.78779661015	7361934.482999999	391332.8128205128	14659.226923076923
1609	247.99999999999162	189468.1837288136	7337037.884166666	388080.217948718	14563.987115384614
1610	248.0999999999916	188628.57966101696	7312141.285333334	384827.62307692313	14468.747307692307
1611	248.1999999999916	187788.97559322038	7287244.6865	381575.0282051282	14373.5075
1612	248.2999999999916	186949.37152542372	7262348.087666666	378322.43333333335	14278.26769230769
1613	248.39999999999162	186109.7674576271	7237451.488833332	375069.83846153854	14183.027884615383
1614	248.41	185689.96542372878	7212554.89	371817.2435897436	14087.788076923076
1615	248.49999999999162	185270.1633898305	7191876.97765625	368564.64871794864	13992.548269230769
1616	248.59999999999158	184430.5593220339	7171199.0653125	365312.0538461537	13897.30846153846
1617	248.69999999999158	183590.95525423725	7150521.1529687485	362059.458974359	13802.068653846152
1618	248.79999999999157	182751.35118644068	7129843.240625	358806.86410256405	13706.828846153845
1619	248.89999999999156	181911.74711864407	7109165.32828125	355554.2692307692	13611.589038461538
1620	248.99999999999156	181072.14305084746	7088487.4159375	352301.6743589744	13516.349230769229
1621	249.09999999999152	180232.53898305085	7067809.503593748	349049.07948717946	13421.109423076923
1622	249.19999999999152	179392.93491525427	7047131.59125	345796.4846153846	13325.869615384614
1623	249.29999999999148	178553.33084745766	7026453.67890625	342543.8897435897	13230.629807692307
1624	249.35	178133.52881355933	7016114.722734375	340917.5923076923	13135.39
1625	249.39999999999148	177713.72677966102	7005775.7665625	339291.2948717949	13066.229230769228
1626	249.47	177293.92474576272	6995436.810390625	336038.7	12997.068461538462
1627	249.4999999999915	176874.12271186442	6985097.854218748	333569.2011764706	12927.907692307694
1628	249.5999999999915	176034.5186440678	6964419.941875	331099.7023529412	12858.746923076922
1629	249.6999999999915	175194.9145762712	6943742.02953125	328630.2035294117	12789.586153846154
1630	249.79999999999146	174355.31050847462	6923064.1171875	326160.70470588235	12720.425384615382
1631	249.89999999999145	173515.70644067798	6902386.20484375	323691.2058823529	12651.264615384614
1632	249.99999999999145	172676.10237288135	6881708.2925	321221.70705882355	12582.103846153845
1633	250.09999999999147	171836.49830508474	6861030.38015625	318752.2082352941	12512.943076923077
1634	250.19999999999146	170996.89423728813	6840352.4678125	316282.7094117647	12443.782307692307
1635	250.29999999999146	170157.29016949152	6819674.55546875	313813.2105882353	12374.62153846154
1636	250.39999999999145	169317.6861016949	6798996.643125	311343.7117647059	12305.460769230769
1637	250.49999999999145	168478.0820338983	6778318.73078125	308874.2129411765	12236.3
1638	250.59999999999147	167638.4779661017	6757640.8184375	306404.7141176471	12167.139230769231
1639	250.69999999999146	166798.8738983051	6736962.90609375	303935.21529411763	12097.97846153846
1640	250.79999999999146	165959.26983050848	6716284.9937499985	301465.71647058823	12028.817692307694
1641	250.89999999999145	165119.66576271187	6695607.08140625	298996.2176470589	11959.656923076924
1642	250.99999999999145	164280.06169491526	6674929.1690625	296526.71882352943	11890.496153846154
1643	251.0999999999914	163440.45762711865	6654251.25671875	294057.22	11821.335384615384
1644	251.1999999999914	162600.85355932204	6633573.3443749985	291587.7211764706	11752.174615384614
1645	251.29999999999143	161761.24949152538	6612895.43203125	289118.22235294123	11683.013846153844
1646	251.39999999999142	160921.6454237288	6592217.5196875	286648.72352941177	11613.853076923077
1647	251.49999999999142	160082.04135593222	6571539.60734375	284179.22470588237	11544.692307692307
1648	251.59999999999138	159242.43728813555	6550861.695	281709.7258823529	11475.53153846154
1649	251.69999999999138	158402.83322033894	6530183.78265625	279240.2270588235	11406.370769230769
1650	251.79999999999137	157563.22915254234	6509505.8703125	276770.7282352941	11337.21
1651	251.89999999999137	156723.62508474576	6488827.95796875	274301.2294117647	11268.049230769231
1652	251.9999999999914	155884.02101694915	6468150.045624998	271831.7305882353	11198.88846153846
1653	252.0999999999913	155044.41694915257	6447472.13328125	269362.23176470585	11129.727692307693
1654	252.1999999999913	154204.81288135593	6426794.2209375	266892.73294117645	11060.566923076924
1655	252.29999999999131	153365.20881355932	6406116.30859375	264423.23411764705	10991.406153846154
1656	252.3999999999913	152525.60474576268	6385438.39625	261953.73529411765	10922.245384615384
1657	252.4999999999913	151686.0006779661	6364760.48390625	259484.23647058825	10853.084615384616
1658	252.5999999999913	150846.3966101695	6344082.5715625	257014.7376470588	10783.923846153846
1659	252.69999999999126	150006.7925423729	6323404.65921875	254545.23882352942	10714.763076923078
1660	252.74	149586.99050847458	6313065.703046875	252075.74	10645.602307692308
1661	252.79999999999126	149167.18847457628	6302726.746875	250290.54404761907	10576.44153846154
1662	252.8999999999913	148327.58440677967	6282048.83453125	248505.3480952381	10507.280769230767
1663	252.9999999999913	147487.98033898303	6261370.9221875	246720.15214285714	10438.12
1664	253.0999999999913	146648.37627118645	6240693.00984375	244934.95619047622	10368.959230769233
1665	253.1999999999913	145808.77220338982	6220015.0975	243149.76023809524	10299.798461538465
1666	253.29999999999131	144969.1681355932	6199337.18515625	241364.5642857143	10230.637692307691
1667	253.39999999999125	144129.5640677966	6178659.2728125	239579.3683333333	10161.476923076923
1668	253.45	143289.96	6157981.36046875	237794.1723809524	10092.316153846154
1669	253.49999999999127	142514.4775925926	6137303.448125	236008.97642857145	10023.155384615386
1670	253.59999999999127	141738.99518518517	6116625.5357812485	234223.7804761905	9953.994615384616
1671	253.69999999999126	140963.51277777777	6095947.6234375	232438.5845238095	9884.833846153848
1672	253.79999999999126	140188.03037037034	6075269.71109375	230653.38857142854	9815.673076923078
1673	253.89999999999125	139412.54796296294	6054591.79875	228868.19261904762	9746.512307692308
1674	253.99999999999127	138637.06555555554	6033913.88640625	227082.99666666673	9677.351538461538
1675	254.09999999999127	137861.58314814814	6013235.974062501	225297.8007142857	9608.19076923077
1676	254.19	137473.84194444446	6002897.017890625	224405.20273809522	9539.03
1677	254.19999999999126	137086.10074074075	5992558.06171875	223512.60476190477	9489.752452830191
1678	254.29999999999126	136310.61833333332	5971880.149375	221727.4088095238	9440.474905660378
1679	254.3999999999912	135535.13592592592	5951202.23703125	219942.21285714285	9391.197358490566
1680	254.4999999999912	134759.65351851852	5930524.3246875	218157.01690476193	9341.919811320755
1681	254.59999999999118	133984.1711111111	5909846.41234375	216371.82095238095	9292.642264150943
1682	254.62	133596.42990740738	5889168.5	214586.625	9243.364716981132
1683	254.69999999999118	133208.6887037037	5872283.88046875	212801.42904761905	9194.08716981132
1684	254.7999999999912	132433.2062962963	5855399.2609375	211016.23309523807	9144.80962264151
1685	254.8999999999912	131657.7238888889	5838514.64140625	209231.03714285715	9095.532075471701
1686	254.9999999999912	130882.24148148148	5821630.021875	207445.8411904762	9046.254528301888
1687	255.09999999999118	130106.75907407409	5804745.40234375	205660.64523809523	8996.976981132077
1688	255.19999999999118	129331.27666666664	5787860.7828125	203875.4492857143	8947.699433962265
1689	255.2999999999912	128555.79425925926	5770976.16328125	202090.25333333336	8898.421886792454
1690	255.3999999999912	127780.31185185186	5754091.54375	200305.05738095238	8849.144339622642
1691	255.4999999999912	127004.82944444445	5737206.92421875	198519.86142857146	8799.866792452829
1692	255.59999999999118	126229.34703703705	5720322.3046875	196734.66547619048	8750.58924528302
1693	255.69999999999115	125453.86462962964	5703437.68515625	194949.46952380953	8701.311698113208
1694	255.79999999999114	124678.38222222222	5686553.065625	193164.27357142855	8652.034150943397
1695	255.89999999999114	123902.89981481481	5669668.44609375	191379.07761904766	8602.756603773585
1696	255.99999999999116	123127.4174074074	5652783.8265625	189593.88166666668	8553.479056603774
1697	256.0999999999912	122351.935	5635899.20703125	187808.6857142857	8504.201509433962
1698	256.1999999999911	121576.4525925926	5619014.5875	186023.4897619048	8454.92396226415
1699	256.2999999999911	120800.9701851852	5602129.96796875	184238.29380952378	8405.646415094341
1700	256.3999999999911	120025.48777777776	5585245.3484375	182453.0978571429	8356.368867924528
1701	256.49999999999113	119250.00537037035	5568360.72890625	180667.9019047619	8307.091320754716
1702	256.5999999999911	118474.52296296295	5551476.109375	178882.70595238093	8257.813773584905
1703	256.67	118086.78175925926	5543033.799609375	177097.51	8208.536226415094
1704	256.699999999991	117699.04055555555	5534591.48984375	175820.3047368421	8159.258679245283
1705	256.7999999999911	116923.55814814815	5517706.8703125	174543.0994736842	8109.9811320754725
1706	256.8999999999911	116148.07574074074	5500822.25078125	173265.8942105263	8060.703584905659
1707	256.99999999999113	115372.59333333332	5483937.63125	171988.68894736847	8011.42603773585
1708	257.09999999999104	114597.11092592592	5467053.01171875	170711.48368421054	7962.148490566037
1709	257.199999999991	113821.62851851851	5450168.3921874985	169434.27842105264	7912.870943396227
1710	257.2999999999911	113046.14611111113	5433283.77265625	168157.07315789475	7863.593396226414
1711	257.39999999999105	112270.66370370369	5416399.153125	166879.86789473685	7814.315849056604
1712	257.499999999991	111495.18129629632	5399514.53359375	165602.66263157895	7765.038301886792
1713	257.59999999999104	110719.69888888887	5382629.9140625	164325.45736842108	7715.760754716981
1714	257.699999999991	109944.21648148149	5365745.2945312485	163048.25210526318	7666.48320754717
1715	257.79999999999103	109168.73407407408	5348860.675	161771.04684210528	7617.205660377358
1716	257.899999999991	108393.25166666668	5331976.05546875	160493.84157894738	7567.9281132075475
1717	257.999999999991	107617.76925925924	5315091.4359375	159216.63631578948	7518.650566037735
1718	258.09999999999104	106842.28685185184	5298206.81640625	157939.43105263158	7469.373018867924
1719	258.199999999991	106066.80444444444	5281322.1968749985	156662.22578947368	7420.095471698111
